customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
CUST_01827,86,7,179793.62,2,1,3,6,Lost
CUST_01828,21,5,221287.55000000002,4,1,3,8,Promising
CUST_01829,28,12,510164.51,4,4,5,13,Champions
CUST_01830,30,8,403616.66000000003,4,2,5,11,Loyal Customers
CUST_01831,10,12,203638.14,5,4,3,12,Loyal Customers
CUST_01832,5,10,291552.44,5,3,4,12,Loyal Customers
CUST_01833,32,9,472958.36000000004,4,2,5,11,Loyal Customers
CUST_01834,95,9,132536.87,2,2,2,6,Lost
CUST_01835,215,8,304782.55,1,2,4,7,Lost
CUST_01836,434,4,22818.08,1,1,1,3,Lost
CUST_01837,67,13,250721.72,3,5,4,12,Loyal Customers
CUST_01838,21,10,145778.05,4,3,2,9,Potential Loyalists
CUST_01839,67,15,382299.25,3,5,5,13,Champions
CUST_01840,5,11,279666.95999999996,5,4,4,13,Champions
CUST_01841,149,6,76221.12,1,1,1,3,Lost
CUST_01842,7,11,175353.24,5,4,3,12,Loyal Customers
CUST_01843,17,13,117931.9,5,5,2,12,Loyal Customers
CUST_01844,97,11,269723.49,2,4,4,10,Loyal Customers
CUST_01845,12,13,215624.5,5,5,3,13,Champions
CUST_01846,59,9,115729.91,3,2,2,7,Potential Loyalists
CUST_01847,187,10,174845.36000000002,1,3,3,7,Potential Loyalists
CUST_01848,55,10,74358.78,3,3,1,7,Potential Loyalists
CUST_01849,120,5,18963.23,1,1,1,3,Lost
CUST_01850,194,6,109934.4,1,1,2,4,Lost
CUST_01851,23,15,634282.05,4,5,5,14,Champions
CUST_01852,48,12,244419.47,3,4,4,11,Loyal Customers
CUST_01853,6,13,93303.13,5,5,1,11,Loyal Customers
CUST_01854,288,3,30401.370000000003,1,1,1,3,Lost
CUST_01855,180,11,217979.08000000002,1,4,3,8,At Risk
CUST_01856,22,11,284962.06,4,4,4,12,Loyal Customers
CUST_01857,95,8,170791.69999999998,2,2,3,7,Lost
CUST_01858,30,11,153468.94,4,4,2,10,Loyal Customers
CUST_01859,14,8,108399.03,5,2,2,9,Promising
CUST_01860,23,13,289050.43,4,5,4,13,Champions
CUST_01861,26,13,702605.23,4,5,5,14,Champions
CUST_01862,37,14,267770.2,4,5,4,13,Champions
CUST_01863,113,16,219215.62,2,5,3,10,Loyal Customers
CUST_01864,40,8,81897.51,3,2,1,6,Potential Loyalists
CUST_01865,3,15,252240.78,5,5,4,14,Champions
CUST_01866,127,9,657523.39,1,2,5,8,Lost
CUST_01867,40,14,327731.74,3,5,4,12,Loyal Customers
CUST_01868,97,13,157444.52,2,5,2,9,At Risk
CUST_01869,60,10,96168.26,3,3,1,7,Potential Loyalists
CUST_01870,8,11,211663.91999999998,5,4,3,12,Loyal Customers
CUST_01871,24,8,168217.17,4,2,3,9,Promising
CUST_01872,10,5,209729.86,5,1,3,9,Promising
CUST_01873,49,3,81227.84,3,1,1,5,Potential Loyalists
CUST_01874,36,8,113162.89,4,2,2,8,Promising
CUST_01875,16,10,95056.59,5,3,1,9,Potential Loyalists
CUST_01876,42,12,186359.19,3,4,3,10,Loyal Customers
CUST_01877,126,10,270655.33999999997,1,3,4,8,Potential Loyalists
CUST_01878,212,8,212382.22,1,2,3,6,Lost
CUST_01879,14,6,109822.90000000001,5,1,2,8,Promising
CUST_01880,106,6,128628.58,2,1,2,5,Lost
CUST_01881,75,10,204409.41,2,3,3,8,Potential Loyalists
CUST_01882,83,7,325338.67,2,1,4,7,Lost
CUST_01883,5,8,67201.8,5,2,1,8,Promising
CUST_01884,64,5,451544.29,3,1,5,9,Potential Loyalists
CUST_01885,4,13,350924.99,5,5,5,15,Champions
CUST_01886,108,12,230920.87,2,4,3,9,At Risk
CUST_01887,118,9,425045.17000000004,2,2,5,9,Lost
CUST_01888,128,6,263679.73,1,1,4,6,Lost
CUST_01889,10,12,331500.3,5,4,4,13,Champions
CUST_01890,241,3,108236.03,1,1,2,4,Lost
CUST_01891,7,10,264787.19,5,3,4,12,Loyal Customers
CUST_01892,194,5,328271.54,1,1,4,6,Lost
CUST_01893,12,12,266165.79,5,4,4,13,Champions
CUST_01894,30,14,342280.02999999997,4,5,5,14,Champions
CUST_01895,69,11,175447.16,2,4,3,9,At Risk
CUST_01896,23,10,166084.38,4,3,3,10,Loyal Customers
CUST_01897,105,11,265330.83,2,4,4,10,Loyal Customers
CUST_01898,28,11,155046.88,4,4,2,10,Loyal Customers
CUST_01899,151,13,207020.43,1,5,3,9,At Risk
CUST_01900,324,6,71579.16,1,1,1,3,Lost
CUST_01901,20,6,192024.77999999997,4,1,3,8,Promising
CUST_01902,37,11,105870.37999999999,4,4,2,10,Loyal Customers
CUST_01903,54,10,166827.06,3,3,3,9,Potential Loyalists
CUST_01904,117,8,30051.909999999996,2,2,1,5,Lost
CUST_01905,165,4,19517.97,1,1,1,3,Lost
CUST_01906,114,20,192038.16,2,5,3,10,Loyal Customers
CUST_01907,32,5,26210.15,4,1,1,6,Promising
CUST_01908,95,7,33361.659999999996,2,1,1,4,Lost
CUST_01909,149,19,484133.0,1,5,5,11,Loyal Customers
CUST_01910,25,7,28695.72,4,1,1,6,Promising
CUST_01911,62,7,49429.57,3,1,1,5,Potential Loyalists
CUST_01912,51,11,114166.5,3,4,2,9,Potential Loyalists
CUST_01913,174,11,680448.42,1,4,5,10,Loyal Customers
CUST_01914,34,14,132658.21,4,5,2,11,Loyal Customers
CUST_01915,41,11,407957.69,3,4,5,12,Loyal Customers
CUST_01916,13,15,188393.03,5,5,3,13,Champions
CUST_01917,15,14,440166.39,5,5,5,15,Champions
CUST_01918,41,9,576431.41,3,2,5,10,Loyal Customers
CUST_01919,42,15,487336.23000000004,3,5,5,13,Champions
CUST_01920,111,9,77157.65,2,2,1,5,Lost
CUST_01921,70,12,389734.45999999996,2,4,5,11,Loyal Customers
CUST_01922,99,11,382346.87,2,4,5,11,Loyal Customers
CUST_01923,67,15,291865.1,3,5,4,12,Loyal Customers
CUST_01924,141,14,196945.63,1,5,3,9,At Risk
CUST_01925,52,16,251884.23,3,5,4,12,Loyal Customers
CUST_01926,22,9,38333.41,4,2,1,7,Promising
CUST_01927,290,7,54627.01,1,1,1,3,Lost
CUST_01928,69,8,168206.21,2,2,3,7,Lost
CUST_01929,64,17,433415.42000000004,3,5,5,13,Champions
CUST_01930,98,9,291145.86,2,2,4,8,Lost
CUST_01931,37,10,245019.94,4,3,4,11,Loyal Customers
CUST_01932,55,14,255370.55,3,5,4,12,Loyal Customers
CUST_01933,165,5,36517.96,1,1,1,3,Lost
CUST_01934,38,7,485194.2,4,1,5,10,Loyal Customers
CUST_01935,62,7,25685.440000000002,3,1,1,5,Potential Loyalists
CUST_01936,211,10,143370.93,1,3,2,6,Potential Loyalists
CUST_01937,8,10,100896.84,5,3,2,10,Loyal Customers
CUST_01938,101,10,241420.77,2,3,4,9,Potential Loyalists
CUST_01939,100,13,272375.11,2,5,4,11,Loyal Customers
CUST_01940,169,6,261425.68999999997,1,1,4,6,Lost
CUST_01941,272,8,121833.13,1,2,2,5,Lost
CUST_01942,12,9,97319.02,5,2,1,8,Promising
CUST_01943,323,9,197835.47,1,2,3,6,Lost
CUST_01944,179,8,144807.4,1,2,2,5,Lost
CUST_01945,219,5,41077.47,1,1,1,3,Lost
CUST_01946,320,9,102987.43000000001,1,2,2,5,Lost
CUST_01947,31,8,156981.31,4,2,2,8,Promising
CUST_01948,66,11,162108.13999999998,3,4,3,10,Loyal Customers
CUST_01949,25,10,216045.13,4,3,3,10,Loyal Customers
CUST_01950,26,11,176618.15999999997,4,4,3,11,Loyal Customers
CUST_01951,72,8,57661.86,2,2,1,5,Lost
CUST_01952,53,18,170737.34,3,5,3,11,Loyal Customers
CUST_01953,13,6,75010.8,5,1,1,7,Promising
CUST_01954,53,9,79139.43000000001,3,2,1,6,Potential Loyalists
CUST_01955,22,17,444940.5,4,5,5,14,Champions
CUST_01956,63,7,236214.36,3,1,4,8,Potential Loyalists
CUST_01957,43,9,376623.9,3,2,5,10,Loyal Customers
CUST_01958,114,8,171126.88,2,2,3,7,Lost
CUST_01959,18,13,278838.74,4,5,4,13,Champions
CUST_01960,17,11,212810.81,5,4,3,12,Loyal Customers
CUST_01961,59,12,123011.55,3,4,2,9,Potential Loyalists
CUST_01962,36,8,63185.06,4,2,1,7,Promising
CUST_01963,18,9,222988.33,4,2,3,9,Promising
CUST_01964,230,12,159125.1,1,4,3,8,At Risk
CUST_01965,63,11,182790.59,3,4,3,10,Loyal Customers
CUST_01966,176,6,142745.12,1,1,2,4,Lost
CUST_01967,80,7,55346.71000000001,2,1,1,4,Lost
CUST_01968,86,8,467819.83999999997,2,2,5,9,Lost
CUST_01969,16,10,58897.75,5,3,1,9,Potential Loyalists
CUST_01970,51,12,215957.17,3,4,3,10,Loyal Customers
CUST_01971,78,15,567531.73,2,5,5,12,Loyal Customers
CUST_01972,99,8,180217.98,2,2,3,7,Lost
CUST_01973,21,15,262058.12,4,5,4,13,Champions
CUST_01974,2,13,192285.06,5,5,3,13,Champions
CUST_01975,54,10,33811.48,3,3,1,7,Potential Loyalists
CUST_01976,4,10,603159.89,5,3,5,13,Champions
CUST_01977,22,11,335902.52,4,4,5,13,Champions
CUST_01978,27,10,146797.03,4,3,2,9,Potential Loyalists
CUST_01979,179,9,62485.22,1,2,1,4,Lost
CUST_01980,106,8,105387.85,2,2,2,6,Lost
CUST_01981,5,7,66227.33,5,1,1,7,Promising
CUST_01982,65,13,356585.94,3,5,5,13,Champions
CUST_01983,2,11,296232.57999999996,5,4,4,13,Champions
CUST_01984,13,9,292768.31999999995,5,2,4,11,Loyal Customers
CUST_01985,35,7,124243.37,4,1,2,7,Promising
CUST_01986,13,10,268047.19,5,3,4,12,Loyal Customers
CUST_01987,31,9,280455.43999999994,4,2,4,10,Loyal Customers
CUST_01988,18,14,267038.89,4,5,4,13,Champions
CUST_01989,141,11,170481.03,1,4,3,8,At Risk
CUST_01990,1,11,216498.66,5,4,3,12,Loyal Customers
CUST_01991,118,6,149512.91,2,1,2,5,Lost
CUST_01992,2,6,53312.78,5,1,1,7,Promising
CUST_01993,212,5,18532.72,1,1,1,3,Lost
CUST_01994,4,15,583661.63,5,5,5,15,Champions
CUST_01995,9,9,259027.3,5,2,4,11,Loyal Customers
CUST_01996,68,4,277970.27,2,1,4,7,Lost
CUST_01997,144,7,101207.18000000001,1,1,2,4,Lost
CUST_01998,43,20,570332.0,3,5,5,13,Champions
CUST_01999,37,12,203067.68,4,4,3,11,Loyal Customers
CUST_02000,286,8,206145.00999999998,1,2,3,6,Lost
CUST_02001,92,15,218677.87,2,5,3,10,Loyal Customers
CUST_02002,42,10,214104.3,3,3,3,9,Potential Loyalists
CUST_02003,54,12,364947.69,3,4,5,12,Loyal Customers
CUST_02004,212,9,400223.67,1,2,5,8,Lost
CUST_02005,126,10,177772.79,1,3,3,7,Potential Loyalists
CUST_02006,14,14,443133.37,5,5,5,15,Champions
CUST_02007,11,10,289497.21,5,3,4,12,Loyal Customers
CUST_02008,131,8,82497.38,1,2,1,4,Lost
CUST_02009,31,8,104113.94,4,2,2,8,Promising
CUST_02010,189,7,145475.66999999998,1,1,2,4,Lost
CUST_02011,21,10,56279.54,4,3,1,8,Potential Loyalists
CUST_02012,6,12,249664.88,5,4,4,13,Champions
CUST_02013,48,12,78904.91,3,4,1,8,Potential Loyalists
CUST_02014,179,8,136973.94,1,2,2,5,Lost
CUST_02015,52,12,345831.95,3,4,5,12,Loyal Customers
CUST_02016,13,11,68840.11,5,4,1,10,Loyal Customers
CUST_02017,66,11,360958.13,3,4,5,12,Loyal Customers
CUST_02018,117,6,68188.95,2,1,1,4,Lost
CUST_02019,47,16,304762.76,3,5,4,12,Loyal Customers
CUST_02020,199,6,60012.69,1,1,1,3,Lost
CUST_02021,184,6,416069.12,1,1,5,7,Lost
CUST_02022,16,11,102287.83,5,4,2,11,Loyal Customers
CUST_02023,8,9,122302.38,5,2,2,9,Promising
CUST_02024,89,8,374787.93,2,2,5,9,Lost
CUST_02025,18,8,261247.27000000002,4,2,4,10,Loyal Customers
CUST_02026,1,16,296920.8,5,5,4,14,Champions
CUST_02027,10,13,439138.91000000003,5,5,5,15,Champions
CUST_02028,34,15,90858.83,4,5,1,10,Loyal Customers
CUST_02029,26,8,170884.11000000002,4,2,3,9,Promising
CUST_02030,6,9,480306.14999999997,5,2,5,12,Loyal Customers
CUST_02031,143,8,96378.7,1,2,1,4,Lost
CUST_02032,60,8,112956.53,3,2,2,7,Potential Loyalists
CUST_02033,233,8,146669.6,1,2,2,5,Lost
CUST_02034,11,11,268429.32,5,4,4,13,Champions
CUST_02035,86,9,385228.28,2,2,5,9,Lost
CUST_02036,220,8,103341.54,1,2,2,5,Lost
CUST_02037,79,11,98411.17,2,4,1,7,At Risk
CUST_02038,40,17,295667.0,3,5,4,12,Loyal Customers
CUST_02039,316,8,281544.1,1,2,4,7,Lost
CUST_02040,21,9,220747.91,4,2,3,9,Promising
CUST_02041,127,6,81028.49,1,1,1,3,Lost
CUST_02042,115,9,61251.990000000005,2,2,1,5,Lost
CUST_02043,23,9,250009.12,4,2,4,10,Loyal Customers
CUST_02044,8,13,133051.58,5,5,2,12,Loyal Customers
CUST_02045,15,14,341038.69,5,5,5,15,Champions
CUST_02046,42,10,277800.04,3,3,4,10,Loyal Customers
CUST_02047,146,9,301340.12,1,2,4,7,Lost
CUST_02048,65,9,660997.08,3,2,5,10,Loyal Customers
CUST_02049,3,11,93332.53,5,4,1,10,Loyal Customers
CUST_02050,90,10,355159.29000000004,2,3,5,10,Loyal Customers
CUST_02051,13,15,384636.02999999997,5,5,5,15,Champions
CUST_02052,13,13,93128.95999999999,5,5,1,11,Loyal Customers
CUST_02053,10,18,297037.5,5,5,4,14,Champions
CUST_02054,171,7,85033.51,1,1,1,3,Lost
CUST_02055,87,9,296335.45,2,2,4,8,Lost
CUST_02056,3,10,158289.75,5,3,2,10,Loyal Customers
CUST_02057,123,9,154090.33,1,2,2,5,Lost
CUST_02058,18,11,324491.21,4,4,4,12,Loyal Customers
CUST_02059,31,11,345429.52999999997,4,4,5,13,Champions
CUST_02060,110,12,191715.82,2,4,3,9,At Risk
CUST_02061,10,7,281397.76,5,1,4,10,Loyal Customers
CUST_02062,13,9,83786.98,5,2,1,8,Promising
CUST_02063,114,11,427337.33999999997,2,4,5,11,Loyal Customers
CUST_02064,20,8,212580.93,4,2,3,9,Promising
CUST_02065,80,11,473707.8,2,4,5,11,Loyal Customers
CUST_02066,85,7,196736.80000000002,2,1,3,6,Lost
CUST_02067,131,6,213593.91999999998,1,1,3,5,Lost
CUST_02068,3,14,154002.22,5,5,2,12,Loyal Customers
CUST_02069,3,18,254016.77,5,5,4,14,Champions
CUST_02070,6,13,194075.98,5,5,3,13,Champions
CUST_02071,66,13,245211.87,3,5,4,12,Loyal Customers
CUST_02072,1,8,168194.89,5,2,3,10,Loyal Customers
CUST_02073,14,11,80775.38,5,4,1,10,Loyal Customers
CUST_02074,50,11,347864.13,3,4,5,12,Loyal Customers
CUST_02075,68,13,250410.12999999998,2,5,4,11,Loyal Customers
CUST_02076,134,6,143431.99,1,1,2,4,Lost
CUST_02077,116,13,518834.02999999997,2,5,5,12,Loyal Customers
CUST_02078,10,8,252012.81,5,2,4,11,Loyal Customers
CUST_02079,28,11,471338.55,4,4,5,13,Champions
CUST_02080,254,7,343315.13,1,1,5,7,Lost
CUST_02081,56,19,331113.02,3,5,4,12,Loyal Customers
CUST_02082,202,6,145733.16,1,1,2,4,Lost
CUST_02083,271,9,149303.68000000002,1,2,2,5,Lost
CUST_02084,44,10,284384.68,3,3,4,10,Loyal Customers
CUST_02085,386,6,38986.6,1,1,1,3,Lost
CUST_02086,189,6,42877.61,1,1,1,3,Lost
CUST_02087,53,12,80415.29000000001,3,4,1,8,Potential Loyalists
CUST_02088,36,16,234470.67,4,5,4,13,Champions
CUST_02089,30,14,347285.63,4,5,5,14,Champions
CUST_02090,105,9,316751.81000000006,2,2,4,8,Lost
CUST_02091,23,8,193196.28999999998,4,2,3,9,Promising
CUST_02092,60,12,246245.69999999998,3,4,4,11,Loyal Customers
CUST_02093,107,13,356702.14,2,5,5,12,Loyal Customers
CUST_02094,46,7,144450.32,3,1,2,6,Potential Loyalists
CUST_02095,15,11,362512.89999999997,5,4,5,14,Champions
CUST_02096,50,10,93571.87999999999,3,3,1,7,Potential Loyalists
CUST_02097,115,12,137869.05,2,4,2,8,At Risk
CUST_02098,33,14,287617.12,4,5,4,13,Champions
CUST_02099,21,12,91096.81999999999,4,4,1,9,Potential Loyalists
CUST_02100,41,8,234552.2,3,2,4,9,Potential Loyalists
CUST_02101,144,9,96748.62999999999,1,2,1,4,Lost
CUST_02102,176,6,292081.85,1,1,4,6,Lost
CUST_02103,44,6,43188.6,3,1,1,5,Potential Loyalists
CUST_02104,66,7,93974.21,3,1,1,5,Potential Loyalists
CUST_02105,62,9,38339.29,3,2,1,6,Potential Loyalists
CUST_02106,52,9,49015.439999999995,3,2,1,6,Potential Loyalists
CUST_02107,221,8,93770.13,1,2,1,4,Lost
CUST_02108,53,10,267705.66,3,3,4,10,Loyal Customers
CUST_02109,7,14,340954.08999999997,5,5,5,15,Champions
CUST_02110,66,5,36772.71,3,1,1,5,Potential Loyalists
CUST_02111,117,6,53387.79,2,1,1,4,Lost
CUST_02112,27,6,58491.42,4,1,1,6,Promising
CUST_02113,133,6,118958.73999999999,1,1,2,4,Lost
CUST_02114,3,12,270063.33,5,4,4,13,Champions
CUST_02115,43,8,22469.75,3,2,1,6,Potential Loyalists
CUST_02116,45,10,132276.28999999998,3,3,2,8,Potential Loyalists
CUST_02117,200,6,105278.29,1,1,2,4,Lost
CUST_02118,75,11,391214.19,2,4,5,11,Loyal Customers
CUST_02119,25,14,542103.1,4,5,5,14,Champions
CUST_02120,27,12,266764.55,4,4,4,12,Loyal Customers
CUST_02121,183,4,405253.58999999997,1,1,5,7,Lost
CUST_02122,22,11,465372.68000000005,4,4,5,13,Champions
CUST_02123,48,16,181086.01,3,5,3,11,Loyal Customers
CUST_02124,80,9,530928.1299999999,2,2,5,9,Lost
CUST_02125,186,8,106786.12,1,2,2,5,Lost
CUST_02126,173,9,458001.81,1,2,5,8,Lost
CUST_02127,23,8,120188.09,4,2,2,8,Promising
CUST_02128,83,11,339398.02,2,4,5,11,Loyal Customers
CUST_02129,5,9,349292.93,5,2,5,12,Loyal Customers
CUST_02130,88,14,207958.49,2,5,3,10,Loyal Customers
CUST_02131,18,15,297839.99,4,5,4,13,Champions
CUST_02132,103,9,215315.21999999997,2,2,3,7,Lost
CUST_02133,17,7,104165.97,5,1,2,8,Promising
CUST_02134,18,13,92374.2,4,5,1,10,Loyal Customers
CUST_02135,34,9,338370.97000000003,4,2,5,11,Loyal Customers
CUST_02136,125,10,255536.55,1,3,4,8,Potential Loyalists
CUST_02137,81,9,332997.39,2,2,5,9,Lost
CUST_02138,85,14,346890.16,2,5,5,12,Loyal Customers
CUST_02139,194,13,172796.02,1,5,3,9,At Risk
CUST_02140,59,13,210622.23,3,5,3,11,Loyal Customers
CUST_02141,62,6,54751.409999999996,3,1,1,5,Potential Loyalists
CUST_02142,169,12,148432.47999999998,1,4,2,7,At Risk
CUST_02143,61,6,12680.68,3,1,1,5,Potential Loyalists
CUST_02144,67,5,21992.14,3,1,1,5,Potential Loyalists
CUST_02145,2,11,167458.08000000002,5,4,3,12,Loyal Customers
CUST_02146,13,14,498271.8,5,5,5,15,Champions
CUST_02147,12,8,201144.2,5,2,3,10,Loyal Customers
CUST_02148,10,11,100022.98,5,4,2,11,Loyal Customers
CUST_02149,14,5,156161.17,5,1,2,8,Promising
CUST_02150,58,9,175781.78999999998,3,2,3,8,Potential Loyalists
CUST_02151,38,10,205898.34,4,3,3,10,Loyal Customers
CUST_02152,97,12,119926.92,2,4,2,8,At Risk
CUST_02153,172,9,341930.08999999997,1,2,5,8,Lost
CUST_02154,32,8,47271.090000000004,4,2,1,7,Promising
CUST_02155,1,11,291436.43,5,4,4,13,Champions
CUST_02156,65,15,557208.99,3,5,5,13,Champions
CUST_02157,141,6,90085.42,1,1,1,3,Lost
CUST_02158,45,16,299702.64,3,5,4,12,Loyal Customers
CUST_02159,13,9,92158.23,5,2,1,8,Promising
CUST_02160,31,17,667185.96,4,5,5,14,Champions
CUST_02161,90,8,288893.86,2,2,4,8,Lost
CUST_02162,11,9,66964.06999999999,5,2,1,8,Promising
CUST_02163,44,8,43526.659999999996,3,2,1,6,Potential Loyalists
CUST_02164,4,6,223652.52,5,1,3,9,Promising
CUST_02165,12,9,146281.4,5,2,2,9,Promising
CUST_02166,158,9,558752.43,1,2,5,8,Lost
CUST_02167,16,13,258464.18,5,5,4,14,Champions
CUST_02168,54,12,467791.78,3,4,5,12,Loyal Customers
CUST_02169,21,8,247386.73,4,2,4,10,Loyal Customers
CUST_02170,55,10,167743.95,3,3,3,9,Potential Loyalists
CUST_02171,90,7,52825.0,2,1,1,4,Lost
CUST_02172,55,9,739212.33,3,2,5,10,Loyal Customers
CUST_02173,19,13,138772.92,4,5,2,11,Loyal Customers
CUST_02174,16,14,249107.32,5,5,4,14,Champions
CUST_02175,2,10,126278.51999999999,5,3,2,10,Loyal Customers
CUST_02176,11,16,176510.61,5,5,3,13,Champions
CUST_02177,15,7,126443.49,5,1,2,8,Promising
CUST_02178,352,9,103468.26,1,2,2,5,Lost
CUST_02179,60,10,296586.95,3,3,4,10,Loyal Customers
CUST_02180,77,8,119825.98,2,2,2,6,Lost
CUST_02181,28,9,487800.1599999999,4,2,5,11,Loyal Customers
CUST_02182,169,13,652442.38,1,5,5,11,Loyal Customers
CUST_02183,11,10,179741.25999999998,5,3,3,11,Loyal Customers
CUST_02184,55,9,160609.51,3,2,3,8,Potential Loyalists
CUST_02185,80,11,207426.9,2,4,3,9,At Risk
CUST_02186,63,10,145815.03,3,3,2,8,Potential Loyalists
CUST_02187,38,12,305467.98,4,4,4,12,Loyal Customers
CUST_02188,31,11,137104.56,4,4,2,10,Loyal Customers
CUST_02189,25,12,282611.60000000003,4,4,4,12,Loyal Customers
CUST_02190,2,10,112705.73,5,3,2,10,Loyal Customers
CUST_02191,6,4,371874.36,5,1,5,11,Loyal Customers
CUST_02192,24,9,119294.90000000001,4,2,2,8,Promising
CUST_02193,96,10,95448.14,2,3,1,6,Potential Loyalists
CUST_02194,70,14,409289.82,2,5,5,12,Loyal Customers
CUST_02195,91,9,83731.34,2,2,1,5,Lost
CUST_02196,331,5,17489.57,1,1,1,3,Lost
CUST_02197,60,12,366528.89,3,4,5,12,Loyal Customers
CUST_02198,9,15,320033.75,5,5,4,14,Champions
CUST_02199,65,9,34672.54,3,2,1,6,Potential Loyalists
CUST_02200,38,14,386212.53,4,5,5,14,Champions
CUST_02201,83,15,332736.76,2,5,5,12,Loyal Customers
CUST_02202,49,11,246246.83000000002,3,4,4,11,Loyal Customers
CUST_02203,202,10,465206.81,1,3,5,9,Potential Loyalists
CUST_02204,195,6,36441.869999999995,1,1,1,3,Lost
CUST_02205,56,9,125130.87,3,2,2,7,Potential Loyalists
CUST_02206,162,7,137690.39,1,1,2,4,Lost
CUST_02207,100,13,405757.74,2,5,5,12,Loyal Customers
CUST_02208,118,14,108408.32999999999,2,5,2,9,At Risk
CUST_02209,8,8,97673.57,5,2,1,8,Promising
CUST_02210,53,10,144258.9,3,3,2,8,Potential Loyalists
CUST_02211,26,11,95383.31,4,4,1,9,Potential Loyalists
CUST_02212,1,14,259178.6,5,5,4,14,Champions
CUST_02213,120,10,253051.11000000002,1,3,4,8,Potential Loyalists
CUST_02214,30,12,445493.7,4,4,5,13,Champions
CUST_02215,94,7,133658.83000000002,2,1,2,5,Lost
CUST_02216,10,9,37998.47,5,2,1,8,Promising
CUST_02217,4,9,141483.14,5,2,2,9,Promising
CUST_02218,43,7,113907.78,3,1,2,6,Potential Loyalists
CUST_02219,28,14,116539.09,4,5,2,11,Loyal Customers
CUST_02220,255,6,189177.48,1,1,3,5,Lost
CUST_02221,79,11,437329.18,2,4,5,11,Loyal Customers
CUST_02222,250,3,13616.14,1,1,1,3,Lost
CUST_02223,65,5,24461.58,3,1,1,5,Potential Loyalists
CUST_02224,30,15,357638.31,4,5,5,14,Champions
CUST_02225,36,14,254385.71000000002,4,5,4,13,Champions
CUST_02226,184,6,81388.93,1,1,1,3,Lost
CUST_02227,56,9,511397.3,3,2,5,10,Loyal Customers
CUST_02228,4,11,762685.63,5,4,5,14,Champions
CUST_02229,72,5,90644.95,2,1,1,4,Lost
CUST_02230,65,12,258085.53,3,4,4,11,Loyal Customers
CUST_02231,96,7,118247.56999999999,2,1,2,5,Lost
CUST_02232,108,9,81854.46,2,2,1,5,Lost
CUST_02233,64,8,251035.92,3,2,4,9,Potential Loyalists
CUST_02234,29,9,177369.38,4,2,3,9,Promising
CUST_02235,133,10,269716.62,1,3,4,8,Potential Loyalists
CUST_02236,81,12,450043.55,2,4,5,11,Loyal Customers
CUST_02237,86,9,45550.85,2,2,1,5,Lost
CUST_02238,59,9,255076.81,3,2,4,9,Potential Loyalists
CUST_02239,33,13,271685.85,4,5,4,13,Champions
CUST_02240,39,14,301655.18,3,5,4,12,Loyal Customers
CUST_02241,7,10,224607.03,5,3,3,11,Loyal Customers
CUST_02242,68,8,244347.26,2,2,4,8,Lost
CUST_02243,20,8,63787.57,4,2,1,7,Promising
CUST_02244,32,10,176048.7,4,3,3,10,Loyal Customers
CUST_02245,147,8,114365.9,1,2,2,5,Lost
CUST_02246,10,8,265768.55,5,2,4,11,Loyal Customers
CUST_02247,49,7,36588.9,3,1,1,5,Potential Loyalists
CUST_02248,3,7,147764.24,5,1,2,8,Promising
CUST_02249,2,9,281489.81,5,2,4,11,Loyal Customers
CUST_02250,107,17,157010.43,2,5,2,9,At Risk
CUST_02251,236,9,95558.79,1,2,1,4,Lost
CUST_02252,7,10,211541.88999999998,5,3,3,11,Loyal Customers
CUST_02253,224,12,209666.97999999998,1,4,3,8,At Risk
CUST_02254,58,14,253810.11,3,5,4,12,Loyal Customers
CUST_02255,155,13,388133.35,1,5,5,11,Loyal Customers
CUST_02256,36,4,118679.24,4,1,2,7,Promising
CUST_02257,81,16,433769.31000000006,2,5,5,12,Loyal Customers
CUST_02258,96,10,99109.74,2,3,1,6,Potential Loyalists
CUST_02259,5,8,574716.0700000001,5,2,5,12,Loyal Customers
CUST_02260,158,8,139377.05,1,2,2,5,Lost
CUST_02261,110,6,54054.19,2,1,1,4,Lost
CUST_02262,10,10,470403.36,5,3,5,13,Champions
CUST_02263,90,13,317137.19,2,5,4,11,Loyal Customers
CUST_02264,38,10,252515.42,4,3,4,11,Loyal Customers
CUST_02265,49,14,187675.29,3,5,3,11,Loyal Customers
CUST_02266,284,7,34026.799999999996,1,1,1,3,Lost
CUST_02267,14,4,108247.73000000001,5,1,2,8,Promising
CUST_02268,248,10,225083.21,1,3,3,7,Potential Loyalists
CUST_02269,46,8,115459.29,3,2,2,7,Potential Loyalists
CUST_02270,33,8,240025.74,4,2,4,10,Loyal Customers
CUST_02271,2,15,226324.13,5,5,3,13,Champions
CUST_02272,2,10,417295.33999999997,5,3,5,13,Champions
CUST_02273,40,6,264433.68,3,1,4,8,Potential Loyalists
CUST_02274,43,10,351040.01,3,3,5,11,Loyal Customers
CUST_02275,75,8,138211.66,2,2,2,6,Lost
CUST_02276,68,14,314770.89999999997,2,5,4,11,Loyal Customers
CUST_02277,6,15,184464.24,5,5,3,13,Champions
CUST_02278,51,14,131834.18,3,5,2,10,Loyal Customers
CUST_02279,150,7,92981.52,1,1,1,3,Lost
CUST_02280,344,9,69565.02,1,2,1,4,Lost
CUST_02281,24,8,238170.98,4,2,4,10,Loyal Customers
